Word,Frequency
zustand,5
offiziellen,5
hundertjährlichen,5
herausforderung,5
verlaufen,5
erlangen-höchstadt,5
meldet,5
strecken,5
mitteilt,5
kreisstraße,5
gräben,5
gezogen,5
antarktis,5
prognostiziert,5
wind,5
fränkischen,5
tritt,5
aschaffenburg,5
main-spessart,5
erhöht,5
bedeuten,5
verhalten,5
zeiten,5
greifen,5
sickmüller,5
gepflanzt,5
500,5
idee,5
weggerissen,5
vollgelaufener,5
halben,5
klaus,5
schmid,5
reaktion,5
wichtigen,5
nähe,5
weggeschwemmt,5
ständig,5
oktober,5
2020,5
verschiedenen,5
horsch,5
worten,5
brockwitz,5
tiefer,5
letztlich,5
tragen,5
gehe,5
neuer,5
verbreitung,5
fielen,5
möglichkeiten,5
gekappt,5
vorstellen,5
vorteil,5
baden,5
strömung,5
schwimmen,5
waldnaab,5
förderung,5
forderung,5
lindner,5
notwendig,5
angesichts,5
mittel,5
anträge,5
schulze,5
warnsystem,5
schuster,5
trägt,5
tobias,5
seite,5
mengen,5
"2,5",5
tonnen,5
innenstadt,5
hinterlassen,5
aufwand,5
relativ,5
mobilen,5
ausrücken,5
beseitigen,5
fehlt,5
schatten,5
bundesländern,5
badesee,5
genauso,5
fürchten,5
wehren,5
löffler,5
bachmuschel,5
enorm,5
hundert,5
bedenken,5
besondere,5
einschätzung,5
drohenden,5
umfasst,5
bertoldsheim,5
großmehring,5
arbeitet,5
grundlage,5
planfeststellungsverfahren,5
verweist,5
verwüstet,5
vergessen,5
verschüttet,5
familie,5
schlammlawine,5
trifft,5
gedacht,5
neuenahr-ahrweiler,5
alleine,5
ministerpräsidentin,5
dreyer,5
helferinnen,5
politik,5
anschluss,5
180,5
hans,5
angekündigt,5
unwetters,5
sydney,5
bundesstaat,5
katastrophengebiet,5
bundesland,5
dienstagabend,5
oberösterreich,5
unglück,5
grundstück,5
sandsäcke,5
veränderte,5
aufgelegt,5
brix,5
unterlieger,5
tisch,5
verfahren,5
beate,5
finanzielle,5
ausgerufen,5
versicherer,5
verantwortlich,5
nrw,5
vergleich,5
bundesstraße,5
dürfen,5
autohaus,5
brandner,5
video,5
angebot,5
lokalen,5
barbara,5
steine,5
frühjahr,5
straßenausbau,5
initiative,5
karl,5
zuständige,5
gehabt,5
regionale,5
hochwassergebiet,5
mittelsinn,5
obwohl,5
leid,5
urlaub,5
halt,5
fahren,5
gehandelt,5
seenschifffahrt,5
abfluss,5
suche,5
versucht,5
trat,5
navis,5
ahrweiler,5
erdbeben,5
abgeordneten,5
zweiten,5
union,5
größer,5
derartige,5
extremer,5
bundeskabinett,5
wohngebiete,5
angela,5
schnelle,5
einführung,5
apps,5
erfolg,5
inns,5
meiden,5
schwerem,5
zeigte,5
reißenden,5
beantragen,5
hochwasser-hilfen,5
weist,5
landes,5
zahlen,5
versicherungen,5
gesellschaft,5
schaulustige,5
reul,5
minister,5
bisherigen,5
vermutlich,5
koblenz,5
entwicklungen,5
verschont,5
lieber,5
bekannten,5
ausgegangen,5
bedarf,5
bitten,5
überrascht,5
herbst,5
angeboten,5
schauer,5
kollegen,5
entscheiden,5
landratsamtes,5
gebeten,5
östlichen,5
tourismuschefin,5
hallinger,5
behinderungen,5
geblieben,5
kündigte,5
versagt,5
brüssel,5
amphibienfahrzeug,5
donauufer,5
jürgen,5
räumen,5
huber,5
unterschritten,5
schwab,5
druck,5
rohr,5
dritte,5
steigende,5
angespannt,5
droht,5
lawinengefahr,5
demand,5
vergangene,5
günzburg,5
stattdessen,5
arzberg,5
straßer,5
stadtteil,5
kastanien,5
scheitelpunkt,5
hofkirchen,5
schindele,5
angestiegen,5
umweltreferent,5
tiefgaragen,5
urteil,5
hausaufgabe,5
erledigt,5
museum,5
murnau,5
harvey,5
hintergrund,4
behalten,4
letzte,4
gleiche,4
wörth,4
scheitelwelle,4
wodurch,4
weichen,4
messstellen,4
ändern,4
unten,4
überflutungsflächen,4
auftritt,4
denken,4
donaudamm,4
brach,4
2.000,4
tieren,4
strecke,4
gesamten,4
überschwemmung,4
erneuten,4
2022,4
ländliche,4
bilden,4
erarbeitet,4
freut,4
beteiligen,4
meldete,4
mittel-,4
frankens,4
entspannen,4
wasserpegel,4
vieler,4
südwesten,4
dpa,4
morgigen,4
regnen,4
nürnberger,4
schwarzach,4
erforderlich,4
niederschlägen,4
neuschnee,4
geöffnet,4
anlagen,4
blieben,4
130,4
litern,4
recht,4
vorhersage,4
fließen,4
ortsteile,4
bürgerinnen,4
verhindert,4
ökologische,4
einklang,4
wildbach,4
naherholungsgebiet,4
radwege,4
irgendwann,4
bereichen,4
anhaltende,4
heftig,4
freiwillige,4
schenkenau,4
deutschem,4
starker,4
abgesagt,4
gelten,4
homepage,4
berichten,4
riesigen,4
klimaerwärmung,4
schneefallgrenze,4
vergleichsweise,4
schmelzwasser,4
schwerpunkt,4
nürnberg,4
außer,4
folgt,4
lauf,4
regens,4
flachland,4
insekten,4
vielfalt,4
starkregenfällen,4
feld,4
tina,4
gering,4
verbessern,4
reihen,4
kurzfristig,4
erzählt,4
integriert,4
größere,4
angehoben,4
zugestimmt,4
zerstörten,4
wasserwirtschaftsämtern,4
schlagartig,4
räume,4
öffnen,4
antwort,4
veränderung,4
wasserwirtschaft,4
schnellen,4
entstanden,4
standorte,4
schöllkrippen,4
millionenhöhe,4
zang,4
erinnert,4
bessere,4
jeweiligen,4
angepasst,4
legen,4
installieren,4
hilfsorganisation,4
interview,4
heimat,4
team,4
normalität,4
vorbei,4
handeln,4
technologie,4
notwendigen,4
alternative,4
abkochen,4
social,4
hinweg,4
bundesamtes,4
voraussetzung,4
smartphones,4
helwin,4
lesch,4
mobilfunknetz,4
hochwasserwarnung,4
umweltschutz,4
weiden,4
zivilschutz,4
verantwortlichen,4
sache,4
unterschiedliche,4
baut,4
sensoren,4
wiederum,4
donauausbau,4
fertiggestellt,4
bernd,4
sibler,4
mittag,4
hängt,4
kommunale,4
rechen,4
material,4
befestigt,4
sicherung,4
hagel,4
beseitigt,4
gullideckel,4
freitagnachmittag,4
einsatzstellen,4
nah,4
abschnitt,4
starten,4
investiert,4
800,4
sonne,4
fanden,4
wilhelm,4
rister,4
rückhalteraum,4
fürchtet,4
gudrun,4
plant,4
mauern,4
hochwasserereignissen,4
drohen,4
bittet,4
verwendet,4
bedroht,4
folgten,4
niemanden,4
bestätigt,4
professor,4
gutachter,4
wohngebiet,4
aussage,4
punkt,4
vertrauen,4
entscheidend,4
äußern,4
aufmerksam,4
vertreter,4
polderkette,4
helmeringen,4
neugeschüttwörth,4
120.000,4
privathaushalte,4
ungewöhnlich,4
zählt,4
mittwochabend,4
17.,4
zusammenhalt,4
toten,4
steinmeier,4
gedenken,4
rheinland-pfälzische,4
malu,4
sozialen,4
informieren,4
besuch,4
staatskanzlei,4
geschätzt,4
dachte,4
ansonsten,4
gesamte,4
november,4
50.000,4
aufgerufen,4
westlichen,4
heimgesucht,4
krise,4
mitgerissen,4
tot,4
vermisst,4
suchten,4
stock,4
ereignissen,4
hausbesitzer,4
reagieren,4
menschenleben,4
hilft,4
beantragt,4
bieten,4
wertvolle,4
flutpoldern,4
eingeleitet,4
nämlich,4
einstellen,4
gingen,4
sebastian,4
erstmals,4
sah,4
wiederherstellung,4
katastrophalen,4
bundesweit,4
nannte,4
reicht,4
langen,4
stärksten,4
genehmigungsverfahren,4
kritiker,4
befürchten,4
menge,4
existenz,4
angerer,4
kopf,4
baumstämme,4
nachbarn,4
ramsau,4
befahrbar,4
streit,4
tapfheimer,4
linie,4
riedstrom,4
kritisiert,4
wichtiger,4
erstes,4
niedriger,4
registriert,4
naturnahe,4
gründe,4
gewinnen,4
orte,4
gutes,4
ganzes,4
georg,4
durften,4
endlich,4
anwohnern,4
schließt,4
vorab,4
genaue,4
seitdem,4
faktoren,4
elf,4
geringer,4
schaufeln,4
moos,4
samt,4
feuchtwangen,4
gereinigt,4
ausland,4
landtags-fdp,4
hagen,4
2040,4
fraktionschef,4
belgien,4
naturkatastrophe,4
forderte,4
zerstörung,4
fonds,4
armin,4
schlimmsten,4
umgestürzte,4
umsetzung,4
flutschäden,4
bundestag,4
beraten,4
einzugsgebiet,4
treibholz,4
versichern,4
auszahlung,4
mützenich,4
rasch,4
südbayern,4
demmer,4
falschinformationen,4
berichteten,4
hilfskräfte,4
gelaufen,4
brauche,4
weltweit,4
politischen,4
erkennen,4
evangelische,4
erlitten,4
betreut,4
kinderbetreuung,4
vorgehen,4
virus,4
verstärkt,4
theoretisch,4
kontrovers,4
grünen-politiker,4
gesetzt,4
rechnung,4
süddeutschland,4
jahrzehnte,4
passieren,4
verstehen,4
ströme,4
internet,4
sparkasse,4
gäste,4
teresa,4
watzmann,4
hochwasser-schäden,4
hartmann,4
eu-solidarfonds,4
milliarde,4
verbunden,4
ferchenbachs,4
hubert,4
unterfränkischen,4
hochwasser-ticker,4
ortsspitze,4
dezentrale,4
passaus,4
19.,4
einsätzen,4
siedlung,4
hang,4
zerstörte,4
bahnstrecke,4
beachten,4
volllaufen,4
erwärmung,4
jetstream,4
mitteleuropa,4
elemente,4
anschwellen,4
dobrindt,4
csu-chef,4
wirksamkeit,4
eltheim,4
solidarprinzip,4
mitteilung,4
triftern,4
überschwemmungsgebiete,4
2009,4
aufweitung,4
blöschl,4
abwasser,4
frühen,4
straßers,4
hochwasserschutzmauer,4
bliebe,4
wurstkuchl,4
steinernen,4
kälte,4
aichach,4
mindel,4
eurocopter-unterführung,4
lawinenwarnstufe,4
derzeitigen,4
fußwege,4
schifffahrtssperre,4
entspannung,4
vormittags,4
"5,50",4
sinn,4
niederaltaich,4
mainfähren,4
wassertrüdingen,4
ausgleichsflächen,4
texas,4
trump,4
verbot,4
april,3
gesetzlichen,3
riesige,3
steinberger,3
naturschützer,3
zunehmende,3
hervor,3
grundwasserstände,3
niedrige,3
tieferen,3
bayerischer,3
unterirdisch,3
