Word;Frequency;
sachen;9;
sofort;9;
versucht;9;
letzten;9;
süden;9;
erdstöße;9;
verschüttet;9;
konnten;9;
verteilt;9;
weltgesundheitsorganisation;9;
türkischer;9;
erdbebengebiete;9;
liegen;9;
wenige;9;
kontakt;9;
fuat;9;
weit;9;
wer;9;
nachrichten;9;
zusätzlich;9;
technischen;9;
einreise;9;
tsunami-warnung;9;
40.000,00;9;
opferzahl;9;
rettungen;9;
junge;9;
arbeiten;9;
nächsten;9;
teams;9;
mutter;9;
insel;9;
gerät;9;
zugang;9;
erhalten;9;
altincik;9;
kälte;9;
gefahr;9;
südlich;9;
zeigt;8;
schichten;8;
innere;8;
wahrscheinlich;8;
nordosten;8;
annalena;8;
grüne;8;
europäische;8;
alleine;8;
rufen;8;
welthungerhilfe;8;
insbesondere;8;
per;8;
gestellt;8;
ausrüstung;8;
lebensmittel;8;
kräfte;8;
daher;8;
fragen;8;
chance;8;
daran;8;
1999;8;
gezeigt;8;
verheerende;8;
häufig;8;
zerstörung;8;
erzählt;8;
suche;8;
zurück;8;
ermöglichen;8;
fordert;8;
hürden;8;
auswärtige;8;
stand;8;
haus;8;
halbmond;8;
rote;8;
sender;8;
geworden;8;
zuvor;8;
staatliche;8;
entsprechend;8;
abend;8;
auswirkungen;8;
steigen;8;
starken;8;
bauen;8;
adnan;8;
zerstörten;8;
kosten;8;
essen;8;
meter;8;
erreicht;8;
streckel;8;
wäre;8;
arbeitgeber;8;
kündigte;8;
nehmen;8;
gehören;8;
katastrophenregion;8;
mehmet;8;
300;8;
al-saleh;8;
scholz;8;
errichtet;8;
letzte;8;
michal;8;
dennoch;8;
hundert;8;
platten;8;
hohe;8;
helferinnen;8;
bedingungen;8;
visa-erleichterungen;8;
müsse;8;
gezogen;8;
hauses;8;
5.000,00;8;
tokio;8;
verstärkt;8;
seismischen;8;
öffnung;8;
regime;8;
richtung;8;
ganzen;8;
kleinen;8;
eisigen;8;
joachim;8;
stehe;8;
montagmorgen;8;
sorge;8;
dramatisch;8;
such-;8;
ahmet;8;
20.000,00;8;
zeigten;8;
hochstaufen;8;
planet;8;
mithilfe;7;
kern;7;
gesagt;7;
grad;7;
us-erdbebenwarte;7;
1.000,00;7;
krankenhäuser;7;
7;6;7
gelte;7;
nothilfe;7;
osten;7;
partnern;7;
soforthilfe;7;
katastrophenhilfe;7;
funktioniert;7;
fußball;7;
vielleicht;7;
leute;7;
möchten;7;
nutzen;7;
extrem;7;
niemand;7;
gesprochen;7;
eher;7;
kollegen;7;
weise;7;
journalisten;7;
klar;7;
geschickt;7;
wollten;7;
muslimischen;7;
gesammelt;7;
bayraktar;7;
raum;7;
schnelle;7;
statt;7;
personen;7;
rahmen;7;
private;7;
fehlt;7;
meldete;7;
5.900,00;7;
städte;7;
vermutet;7;
mittel;7;
medical;7;
points;7;
dorf;7;
her;7;
setzen;7;
schaffen;7;
erwartbar;7;
politische;7;
alte;7;
suzi;7;
nachricht;7;
türken;7;
hohen;7;
innenministerium;7;
besuch;7;
hilfswerks;7;
iskenderun;7;
behandelt;7;
johannes;7;
ziel;7;
potsdam;7;
sprach;7;
warnte;7;
krankenhaus;7;
risiko;7;
beide;7;
olaf;7;
hilfswerk;7;
bau;7;
lebenden;7;
bürger;7;
deathcare;7;
wert;7;
trinkwasser;7;
ausbruch;7;
starke;7;
energie;7;
laufe;7;
verschüttete;7;
tolu;7;
2017;7;
erdbeben-opfer;7;
rät;7;
weiterer;7;
genutzt;7;
professor;7;
humanitären;7;
vermutlich;7;
seiten;7;
kahramanmaraş;7;
ehrenamtlichen;7;
leicht;7;
länder;7;
aktion;7;
unterdessen;7;
berichteten;7;
koordinieren;7;
sicher;7;
spricht;7;
größten;7;
eingesetzt;7;
bekannt;7;
gespräch;7;
freien;7;
botschafter;7;
sinnvoll;7;
kaufbeuren;7;
wilke;7;
lager;7;
laufen;7;
1.500,00;7;
vulkanausbruch;7;
oberfläche;7;
gefunden;6;
hauptsächlich;6;
wichtige;6;
offenbar;6;
notunterkünften;6;
europa;6;
lokalen;6;
erdbebenhilfe;6;
verwies;6;
bürgerkrieg;6;
bereitgestellt;6;
leiter;6;
diakonie;6;
ende;6;
sowohl;6;
helfersystem;6;
stefan;6;
überhaupt;6;
zeitpunkt;6;
möchte;6;
thema;6;
mannschaft;6;
weiß;6;
gute;6;
arikan;6;
fassungslos;6;
unabhängig;6;
bild;6;
opferzahlen;6;
organisieren;6;
19.;6;
verursacht;6;
visaverfahren;6;
stellte;6;
bebte;6;
erhöht;6;
erneuten;6;
zuständige;6;
geholfen;6;
universität;6;
ankara;6;
entwicklung;6;
maßnahmen;6;
panik;6;
gleichzeitig;6;
langsam;6;
projekte;6;
täglich;6;
trotzdem;6;
gott;6;
mehreren;6;
sicherheit;6;
visum;6;
kümmern;6;
boden;6;
stimme;6;
stelle;6;
schlafsäcke;6;
zerstörungen;6;
verzweifelt;6;
schildert;6;
geschäftsführer;6;
orten;6;
weißhelme;6;
strom;6;
städten;6;
vermisst;6;
reisen;6;
zeigte;6;
begonnen;6;
verstorbene;6;
germany;6;
zweiten;6;
fliegen;6;
meldungen;6;
grund;6;
arabischen;6;
staatlichen;6;
alten;6;
2018;6;
trt;6;
krieg;6;
kopf;6;
ankommen;6;
beispielsweise;6;
september;6;
zahlen;6;
staat;6;
kalt;6;
kindern;6;
lebt;6;
unterkommen;6;
ansprechpartner;6;
csu;6;
technische;6;
arbeitet;6;
europäischen;6;
baschar;6;
damaskus;6;
resolution;6;
toiletten;6;
ehrenamtliche;6;
hilfskräfte;6;
eigene;6;
hilfsaktionen;6;
wawrzinek;6;
adiyaman;6;
öffnen;6;
kontrolliert;6;
schweres;6;
angekommen;6;
benötigen;6;
ukraine;6;
bund;6;
eigentlich;6;
vergangenheit;6;
frühen;6;
vermissten;6;
koordiniert;6;
taheri-sohi;6;
selber;6;
bekannten;6;
einwohner;6;
stimmen;6;
syrer;6;
sicherheitslage;6;
vorerst;6;
grunert;6;
hintergrund;6;
fahren;6;
unterkunft;6;
schauen;6;
winterkleidung;6;
unterfranken;6;
money;6;
gas;6;
cianjur;6;
hafenstadt;6;
schiefergas;6;
seismologe;6;
berg;6;
stationen;6;
schlagzeilen;5;
drehen;5;
forschende;5;
planeten;5;
gestein;5;
erdoberfläche;5;
phänomen;5;
hält;5;
sinkt;5;
oben;5;
aufbau;5;
pakistan;5;
infolge;5;
ortschaft;5;
reuters;5;
geberkonferenz;5;
bräuchten;5;
eu-kommission;5;
stellt;5;
leyen;5;
7;7;5
gingen;5;
lindern;5;
nötig;5;
ekin;5;
mitglieder;5;
hinzu;5;
eu-länder;5;
hygieneartikel;5;
meinung;5;
nationalmannschaft;5;
außerhalb;5;
danach;5;
jungen;5;
entdeckt;5;
getroffen;5;
daraus;5;
bisschen;5;
kennt;5;
frei;5;
tweets;5;
genommen;5;
verboten;5;
schreie;5;
festgenommen;5;
kontrollieren;5;
meint;5;
kör;5;
eingerichtet;5;
kirchen;5;
vorbereiten;5;
gemeinschaft;5;
dauern;5;
deswegen;5;
menschenleben;5;
unzählige;5;
überall;5;
auswärtigen;5;
montagmittag;5;
mensch;5;
südwestlich;5;
stürzten;5;
derweil;5;
bestätigte;5;
entsprechende;5;
krisenmanagement;5;
bezirk;5;
bergungsarbeiten;5;
schweinfurter;5;
schlimmste;5;
gesamten;5;
größtenteils;5;
privaten;5;
metropolregion;5;
dank;5;
sichern;5;
erdogans;5;
million;5;
gearbeitet;5;
versorgen;5;
400;5;
lebensmitteln;5;
großteil;5;
andreas;5;
beobachtet;5;
sicht;5;
beschäftigt;5;
prozess;5;
bringt;5;
gilt;5;
hierzulande;5;
kostet;5;
bereitstellen;5;
erleichtern;5;
solle;5;
bebt;5;
erfahrung;5;
ministerinnen;5;
feldbetten;5;
jahrhundert;5;
aleppo;5;
bundesinnenministerin;5;
führen;5;
medikamente;5;
zuhause;5;
fliegt;5;
vorhersehbar;5;
warnung;5;
straße;5;
libanon;5;
davor;5;
kanzler;5;
obdachlosen;5;
materialien;5;
blinken;5;
worte;5;
sogenannten;5;
weltweit;5;
länger;5;
möglichst;5;
händen;5;
seismisch;5;
dutzenden;5;
freitagmorgen;5;
alter;5;
rettungsarbeiten;5;
erdbebensichere;5;
bundeskanzler;5;
krankenhäusern;5;
bestimmte;5;
kämpfen;5;
verzweiflung;5;
antalya;5;
liste;5;
markus;5;
oberbürgermeister;5;
geschichten;5;
einzelne;5;
sehe;5;
schwieriger;5;
freunden;5;
bewegen;5;
aufgrund;5;
übergänge;5;
forscher;5;
tragödie;5;
politischen;5;
lister;5;
benötigten;5;
gestoppt;5;
zugesagt;5;
instituts;5;
bleibt;5;
geöffnet;5;
benötigte;5;
500;5;
trinkwasseraufbereitung;5;
schlaf;5;
zahlreichen;5;
genf;5;
assad;5;
vorsitzende;5;
0;5;
e.v.iban;5;
spende;5;
deutsches;5;
gemacht;5;
interview;5;
dreht;5;
muster;5;
tas;5;
brk-sprecher;5;
freising;5;
landkreis;5;
unmöglich;5;
möglichkeit;5;
minute;5;
koc;5;
altes;5;
berliner;5;
i.s.a.r;5;
jemand;5;
besten;5;
tränen;5;
moscheegemeinden;5;
institut;5;
nahrungsmittel;5;
gepackt;5;
hilfsmaßnahmen;5;
windeln;5;
volk;5;
regensburg;5;
flory;5;
2016;5;
unmittelbar;5;
lagerstätten;5;
fracs;5;
são;5;
japanische;5;
tepco;5;
japans;5;
wassermann;5;
eruptionen;5;
haiti;5;
vermessen;5;
nämlich;4;
erzeugt;4;
erdkruste;4;
eisen;4;
gehabt;4;
konvektion;4;
spielt;4;
bayer;4;
2.000,00;4;
2022;4;
untergebracht;4;
außenministerin;4;
katastrophalen;4;
union;4;
ursula;4;
schulen;4;
standards;4;
the;4;
evakuiert;4;
zukunft;4;
jüngsten;4;
langfristige;4;
höher;4;
martin;4;
starkes;4;
zeichen;4;
lebten;4;
irgendwie;4;
irgendwo;4;
wohncontainer;4;
fühlt;4;
großer;4;
freut;4;
gestern;4;
zumindest;4;
wichtiger;4;
gesehen;4;
verhalten;4;
genug;4;
moment;4;
unwahrscheinlich;4;
geplant;4;
dinge;4;
hörte;4;
äußern;4;
fernsehsender;4;
völlig;4;
mögliche;4;
gegangen;4;
app;4;
kurzfristig;4;
physisch;4;
kritisch;4;
leider;4;
weist;4;
dagegen;4;
ugur;4;
hinaus;4;
krisenregion;4;
persönlich;4;
alevitische;4;
momentan;4;
moschee;4;
anpacken;4;
bewältigen;4;
unten;4;
besser;4;
versuche;4;
tigers;4;
spendenaktion;4;
größer;4;
1;5;4
bülent;4;
voraussetzungen;4;
fest;4;
riesig;4;
community;4;
kimyacioglu;4;
tochter;4;
5;6;4
sprechen;4;
dutzend;4;
bürgermeister;4;
roter;4;
freitagabend;4;
geschichte;4;
aktivisten;4;
7;8;4
neun;4;
betont;4;
bereichen;4;
schlimm;4;
nötigen;4;
blick;4;
gewissen;4;
zunehmend;4;
murat;4;
liege;4;
berge;4;
erdbebensicher;4;
betrieb;4;
unterbringung;4;
syrern;4;
140;4;
notfallseelsorger;4;
gefühl;4;
ständig;4;
wütend;4;
heimat;4;
perspektive;4;
verbunden;4;
ausgesetzt;4;
politik;4;
einstürzen;4;
versicherte;4;
erdstößen;4;
montagabend;4;
beschädigte;4;
plant;4;
machte;4;
erdplatten;4;
rettungsorganisation;4;
werden.zum;4;
samandag;4;
oktay;4;
gehandelt;4;
zusammenhang;4;
infektionskrankheiten;4;
krankheiten;4;
wochenende;4;
bundeswehr;4;
wonach;4;
geräte;4;
lieferungen;4;
pressekonferenz;4;
gereist;4;
äußerte;4;
zurückkehren;4;
ralf;4;
schweinfurt;4;
bildern;4;
seuchengefahr;4;
gewarnt;4;
weiteres;4;
vorsichtig;4;
hoffen;4;
tagelang;4;
erreichten;4;
südtürkischen;4;
spannung;4;
zentimeter;4;
manchmal;4;
entlädt;4;
lediglich;4;
296;4;
tot;4;
tod;4;
bauvorschriften;4;
baustandards;4;
überlebt;4;
trage;4;
umgang;4;
neuer;4;
hürriyet;4;
gebaut;4;
ausgeschlossen;4;
einsturz;4;
videobotschaft;4;
schmerz;4;
dankte;4;
bürgerinnen;4;
assad-regime;4;
dach;4;
hisbollah;4;
ebenso;4;
schließlich;4;
ähnlich;4;
aufgebrochen;4;
spontan;4;
13.000,00;4;
falschinformationen;4;
korrigiert;4;
bauten;4;
eingehalten;4;
stattgefunden;4;
passiert;4;
kontrolle;4;
oktober;4;
entfernten;4;
geschwister;4;
unterwegs;4;
deutsch;4;
türkisch;4;
hört;4;
indonesien;4;
hühner;4;
br24;4;
ruft;4;
stammen;4;
unklar;4;
wirken;4;
passieren;4;
braucht;4;
mitteln;4;
florian;4;
busch;4;
art;4;
rest;4;
gebbeken;4;
einigung;4;
grenzübergängen;4;
güter;4;
blieb;4;
lieferung;4;
juni;4;
diskutiert;4;
erleichterung;4;
rundfunk;4;
personal;4;
schreckliche;4;
teilten;4;
mittwochabend;4;
zehntausende;4;
beginn;4;
brauche;4;
abflug;4;
gruppe;4;
gefahren;4;
örtlichen;4;
frankfurt;4;
space-eye;4;
aufbauen;4;
gökhan;4;
gepäck;4;
türkisch-syrische;4;
who-regionaldirektor;4;
guterres;4;
verschiedene;4;
10.000,00;4;
bord;4;
dörfer;4;
verwüstet;4;
vieler;4;
habertürk;4;
gebildet;4;
lösungen;4;
forderte;4;
nein;4;
fachartikel;4;
yang;4;
song;4;
autoren;4;
differentielle;4;
polen;4;
dürfte;4;
einfacher;4;
leichte;4;
schwersten;4;
rechnen;4;
genannten;4;
genaue;4;
reagieren;4;
bewusst;4;
warnt;4;
bietet;4;
sohrab;4;
einsatzes;4;
überwältigt;4;
früher;4;
organisiert;4;
angenommen;4;
baby;4;
kirikhan;4;
stadtverwaltung;4;
komme;4;
jahres;4;
bloßen;4;
kommunen;4;
kapazitäten;4;
finanzielle;4;
nachweisen;4;
nötige;4;
autos;4;
gemeinsamen;4;
mädchen;4;
befreit;4;
hunderttausende;4;
basar;4;
sen;4;
erdbeben-gebieten;4;
transport;4;
hilfsangebote;4;
jetzigen;4;
beeindruckt;4;
gebeten;4;
normalerweise;4;
initiativen;4;
syrischer;4;
reisenden;4;
transport-;4;
komplett;4;
berufung;4;
ingolstadt;4;
bündnis;4;
bekannte;4;
vereins;4;
minuten;4;
voll;4;
wenigen;4;
prüfen;4;
griechenland;4;
lenarcic;4;
29-jährige;4;
özge;4;
cousine;4;
internet;4;
steuer;4;
care;4;
mylius;4;
schnee;4;
erdbebensteuer;4;
schwerem;4;
sammelstellen;4;
springer;4;
jacqueline;4;
beirut;4;
bezeichnet;4;
babynahrung;4;
600;4;
international;4;
aktiviert;4;
bewegung;4;
regelmäßig;4;
pazifischen;4;
feuerring;4;
pazifikküste;4;
seismologische;4;
stärksten;4;
schwarmbeben;4;
11.;4;
kyodo;4;
atomkraftwerk;4;
daiichi;4;
flutwelle;4;
geodynamischen;4;
gesteinsporen;4;
sonde;4;
lokalisierung;4;
aufgehört;3;
innersten;3;
erdmagnetfeld;3;
teilchen;3;
kugel;3;
dreißig;3;
folgt;3;
beginnt;3;
nickel;3;
übergang;3;
äußeren;3;
herrschen;3;
darin;3;
entstehen;3;
neu;3;
korte;3;
geophysikerin;3;
möglicherweise;3;
kruste;3;
trainer;3;
zogen;3;
überrascht;3;
wichtigsten;3;
flüchten;3;
flüchteten;3;
freie;3;
schwankten;3;
afghanischen;3;
premierminister;3;
katastrophenschutzes;3;
twitterte;3;
gesundheit;3;
aufeinandertreffen;3;
sommer;3;
verdoppelt;3;
brüssel;3;
diejenigen;3;
milliarde;3;
konferenz;3;
108;3;
save;3;
children;3;
melden;3;
regierungen;3;
zugleich;3;
beistand;3;
langfristig;3;
abgestimmte;3;
offen;3;
humanitärer;3;
aufmerksamkeit;3;
richten;3;
endlich;3;
bürgerkriegsland;3;
kämpfe;3;
prekären;3;
kna;3;
paar;3;
denken;3;
spendenbereitschaft;3;
gespendet;3;
ging;3;
stärker;3;
schicksalsschlag;3;
hervorgehen;3;
richtige;3;
mitte;3;
camps;3;
los;3;
gefragt;3;
erfahren;3;
flick;3;
neuen;3;
erstes;3;
entsteht;3;
katar;3;
lernen;3;
glaube;3;
ausdruck;3;
achten;3;
umgesetzt;3;
erkan;3;
zufällig;3;
kolleginnen;3;
netzwerken;3;
dürfen;3;
soldaten;3;
sicherheitskräfte;3;
mundtot;3;
platz;3;
buttkereit;3;
half;3;
einzelnen;3;
beklagt;3;
rufe;3;
solch;3;
kritische;3;
katastrophenmanagement;3;
wahl;3;
ard;3;
tief;3;
geflogen;3;
seelsorger;3;
tante;3;
schwester;3;
austausch;3;
forum;3;
familienmitglieder;3;
kraft;3;
beste;3;
gedenkveranstaltung;3;
spvgg;3;
greuther;3;
fürth;3;
ice;3;
gestartet;3;
vereine;3;
heimspiel;3;
jeweils;3;
ticketpreis;3;
frankenkonvoi;3;
einnahmen;3;
übergeben;3;
notwendig;3;
marathon;3;
unternehmerin;3;
vereinfachten;3;
bürokratie;3;
termin;3;
plan;3;
sinn;3;
identifiziert;3;
bestand;3;
cemil;3;
lauf;3;
betreibt;3;
cousins;3;
kurzem;3;
zurückgekehrt;3;
rückkehr;3;
freitagsgebet;3;
verteilen;3;
sprecherin;3;
schengen-visa;3;
gültigen;3;
angegeben;3;
bisherigen;3;
kostenlos;3;
lira;3;
halbmonds;3;
löste;3;
oppositionspartei;3;
erfasst;3;
irak;3;
aufeinander;3;
katastrophenbehörde;3;
beobachtungsstelle;3;
fortgesetzt;3;
wirtschaftlich;3;
trägt;3;
bip;3;
ausländische;3;
landwirtschaft;3;
traf;3;
bank;3;
neubau;3;
belastet;3;
erschütterten;3;
todesopfern;3;
lindau;3;
bauweise;3;
suppenküche;3;
arme;3;
problem;3;
bekomme;3;
zelt;3;
fielen;3;
kriegskindernothilfe;3;
sitz;3;
anteilnahme;3;
klagen;3;
fühlen;3;
ruhe;3;
anschläge;3;
ohnmacht;3;
beschreibt;3;
müller-cyran;3;
erlebt;3;
reaktion;3;
emotional;3;
soziale;3;
darf;3;
gedauert;3;
hoffe;3;
arbeitsvisa;3;
kenne;3;
arbeitsvertrag;3;
beantragen;3;
verfahren;3;
meist;3;
halten;3;
forderungen;3;
setzt;3;
zuständig;3;
verweist;3;
heftiges;3;
schwankt;3;
45.000,00;3;
herz;3;
verwüstung;3;
wichtigen;3;
millionenstadt;3;
einsätze;3;
erteilt;3;
sicherer;3;
ereigneten;3;
medienberichten;3;
bundesaußenministerin;3;
kaufbeurer;3;
mitteilung;3;
rein;3;
teile;3;
anwohner;3;
dienstagmorgen;3;
israel;3;
ausbreiten;3;
dauerhafte;3;
worten;3;
generatoren;3;
all;3;
gespräche;3;
arzneimittel;3;
fassen;3;
vollständig;3;
neubauten;3;
versprach;3;
feuerwehr;3;
mitten;3;
ehrenamtlicher;3;
embalming-team;3;
kümmert;3;
bestattern;3;
deutscher;3;
bakterien;3;
typhus;3;
ursache;3;
winterlichen;3;
vorsitzender;3;
trümmerhaufen;3;
rolle;3;
izmir;3;
...;3;
wissenschaftlicher;3;
erdplatte;3;
erdbebengefährdet;3;
kontinuierlich;3;
untergrund;3;
baut;3;
soweit;3;
gering;3;
epizentrums;3;
